#TYPE Selected.System.Management.Automation.PSCustomObject
"Loop","Index","FrequencyChanges","NewFrequency"
"59","58347","+14","-42754"
"59","58348","+13","-42741"
"59","58349","-3","-42744"
"59","58350","-2","-42746"
"59","58351","-1","-42747"
"59","58352","-4","-42751"
"59","58353","-16","-42767"
"59","58354","+7","-42760"
"59","58355","+12","-42748"
"59","58356","+18","-42730"
"59","58357","-15","-42745"
"59","58358","-11","-42756"
"59","58359","+7","-42749"
"59","58360","-15","-42764"
"59","58361","+11","-42753"
"59","58362","+16","-42737"
"59","58363","+13","-42724"
"59","58364","+16","-42708"
"59","58365","-2","-42710"
"59","58366","-9","-42719"
"59","58367","-4","-42723"
"59","58368","+6","-42717"
"59","58369","-8","-42725"
"59","58370","-27","-42752"
"59","58371","+16","-42736"
"59","58372","-7","-42743"
"59","58373","+87","-42656"
"59","58374","+17","-42639"
"59","58375","+11","-42628"
"59","58376","-12","-42640"
"59","58377","-2","-42642"
"59","58378","+11","-42631"
"59","58379","-13","-42644"
"59","58380","-9","-42653"
"59","58381","-10","-42663"
"59","58382","-21","-42684"
"59","58383","+15","-42669"
"59","58384","-23","-42692"
"59","58385","-15","-42707"
"59","58386","+13","-42694"
"59","58387","+11","-42683"
"59","58388","+37","-42646"
"59","58389","+16","-42630"
"59","58390","+22","-42608"
"59","58391","+16","-42592"
"59","58392","+12","-42580"
"59","58393","+18","-42562"
"59","58394","-9","-42571"
"59","58395","-8","-42579"
"59","58396","+19","-42560"
"59","58397","-5","-42565"
"59","58398","-4","-42569"
"59","58399","+13","-42556"
"59","58400","+8","-42548"
"59","58401","+4","-42544"
"59","58402","-9","-42553"
"59","58403","+4","-42549"
"59","58404","+9","-42540"
"59","58405","+4","-42536"
"59","58406","-19","-42555"
"59","58407","-2","-42557"
"59","58408","-11","-42568"
"59","58409","-2","-42570"
"59","58410","+16","-42554"
"59","58411","+17","-42537"
"59","58412","+6","-42531"
"59","58413","-8","-42539"
"59","58414","+19","-42520"
"59","58415","-2","-42522"
"59","58416","+6","-42516"
"59","58417","+2","-42514"
"59","58418","-10","-42524"
"59","58419","+12","-42512"
"59","58420","+6","-42506"
"59","58421","-20","-42526"
"59","58422","-6","-42532"
"59","58423","+5","-42527"
"59","58424","+14","-42513"
"59","58425","+12","-42501"
"59","58426","+20","-42481"
"59","58427","-21","-42502"
"59","58428","+22","-42480"
"59","58429","-2","-42482"
"59","58430","+9","-42473"
"59","58431","-2","-42475"
"59","58432","-14","-42489"
"59","58433","-15","-42504"
"59","58434","+14","-42490"
"59","58435","+7","-42483"
"59","58436","-2","-42485"
"59","58437","+9","-42476"
"59","58438","-19","-42495"
"59","58439","-52","-42547"
"59","58440","-20","-42567"
"59","58441","+4","-42563"
"59","58442","-1","-42564"
"59","58443","-18","-42582"
"59","58444","+9","-42573"
"59","58445","+7","-42566"
"59","58446","-17","-42583"
"59","58447","-22","-42605"
"59","58448","-20","-42625"
"59","58449","-7","-42632"
"59","58450","-2","-42634"
"59","58451","-9","-42643"
"59","58452","+8","-42635"
"59","58453","-3","-42638"
"59","58454","+11","-42627"
"59","58455","+18","-42609"
"59","58456","-7","-42616"
"59","58457","+17","-42599"
"59","58458","+22","-42577"
"59","58459","-18","-42595"
"59","58460","-15","-42610"
"59","58461","-19","-42629"
"59","58462","-8","-42637"
"59","58463","+13","-42624"
"59","58464","+3","-42621"
"59","58465","-15","-42636"
"59","58466","+17","-42619"
"59","58467","-3","-42622"
"59","58468","-43","-42665"
"59","58469","-34","-42699"
"59","58470","+9","-42690"
"59","58471","-37","-42727"
"59","58472","+41","-42686"
"59","58473","+141","-42545"
"59","58474","-16","-42561"
"59","58475","+19","-42542"
"59","58476","-10","-42552"
"59","58477","+14","-42538"
"59","58478","+4","-42534"
"59","58479","-7","-42541"
"59","58480","-17","-42558"
"59","58481","+12","-42546"
"59","58482","+23","-42523"
"59","58483","+2","-42521"
"59","58484","+16","-42505"
"59","58485","+36","-42469"
"59","58486","-61","-42530"
"59","58487","-253","-42783"
"59","58488","-41","-42824"
"59","58489","-44","-42868"
"59","58490","-17","-42885"
"59","58491","+10","-42875"
"59","58492","-9","-42884"
"59","58493","-5","-42889"
"59","58494","+15","-42874"
"59","58495","+20","-42854"
"59","58496","+16","-42838"
"59","58497","-4","-42842"
"59","58498","+3","-42839"
"59","58499","-12","-42851"
"59","58500","+21","-42830"
"59","58501","-11","-42841"
"59","58502","-9","-42850"
"59","58503","+16","-42834"
"59","58504","-24","-42858"
"59","58505","-12","-42870"
"59","58506","+5","-42865"
"59","58507","-2","-42867"
"59","58508","-6","-42873"
"59","58509","-18","-42891"
"59","58510","-15","-42906"
"59","58511","+16","-42890"
"59","58512","-10","-42900"
"59","58513","-5","-42905"
"59","58514","-4","-42909"
"59","58515","+8","-42901"
"59","58516","+6","-42895"
"59","58517","-20","-42915"
"59","58518","-3","-42918"
"59","58519","-19","-42937"
"59","58520","+7","-42930"
"59","58521","+4","-42926"
"59","58522","-3","-42929"
"59","58523","-11","-42940"
"59","58524","+20","-42920"
"59","58525","+4","-42916"
"59","58526","+17","-42899"
"59","58527","-3","-42902"
"59","58528","-5","-42907"
"59","58529","-3","-42910"
"59","58530","+6","-42904"
"59","58531","-4","-42908"
"59","58532","-16","-42924"
"59","58533","-15","-42939"
"59","58534","+3","-42936"
"59","58535","+19","-42917"
"59","58536","-18","-42935"
"59","58537","+16","-42919"
"59","58538","-9","-42928"
"59","58539","+17","-42911"
"59","58540","+15","-42896"
"59","58541","-25","-42921"
"59","58542","-12","-42933"
"59","58543","-17","-42950"
"59","58544","-17","-42967"
"59","58545","-4","-42971"
"59","58546","+13","-42958"
"59","58547","-15","-42973"
"59","58548","+4","-42969"
"59","58549","+17","-42952"
"59","58550","-7","-42959"
"59","58551","+13","-42946"
"59","58552","-18","-42964"
"59","58553","+4","-42960"
"59","58554","+3","-42957"
"59","58555","+10","-42947"
"59","58556","+5","-42942"
"59","58557","-1","-42943"
"59","58558","+12","-42931"
"59","58559","+9","-42922"
"59","58560","-19","-42941"
"59","58561","+16","-42925"
"59","58562","+2","-42923"
"59","58563","-11","-42934"
"59","58564","-14","-42948"
"59","58565","-14","-42962"
"59","58566","-14","-42976"
"59","58567","-2","-42978"
"59","58568","+6","-42972"
"59","58569","-3","-42975"
"59","58570","+1","-42974"
"59","58571","-15","-42989"
"59","58572","+3","-42986"
"59","58573","+2","-42984"
"59","58574","-11","-42995"
"59","58575","-9","-43004"
"59","58576","+4","-43000"
"59","58577","-3","-43003"
"59","58578","+13","-42990"
"59","58579","-1","-42991"
"59","58580","-20","-43011"
"59","58581","-19","-43030"
"59","58582","-13","-43043"
"59","58583","-8","-43051"
"59","58584","-1","-43052"
"59","58585","+13","-43039"
"59","58586","+8","-43031"
"59","58587","+9","-43022"
"59","58588","+2","-43020"
"59","58589","+6","-43014"
"59","58590","+8","-43006"
"59","58591","-9","-43015"
"59","58592","-20","-43035"
"59","58593","-5","-43040"
"59","58594","+11","-43029"
"59","58595","+20","-43009"
"59","58596","+2","-43007"
"59","58597","+9","-42998"
"59","58598","+15","-42983"
"59","58599","+17","-42966"
"59","58600","+3","-42963"
"59","58601","+18","-42945"
"59","58602","-20","-42965"
"59","58603","-3","-42968"
"59","58604","+7","-42961"
"59","58605","+8","-42953"
"59","58606","+15","-42938"
"59","58607","-6","-42944"
"59","58608","-10","-42954"
"59","58609","-16","-42970"
"59","58610","+19","-42951"
"59","58611","+2","-42949"
"59","58612","-32","-42981"
"59","58613","-7","-42988"
"59","58614","-11","-42999"
"59","58615","+3","-42996"
"59","58616","+11","-42985"
"59","58617","-25","-43010"
"59","58618","-11","-43021"
"59","58619","+16","-43005"
"59","58620","-3","-43008"
"59","58621","+16","-42992"
"59","58622","-35","-43027"
"59","58623","+10","-43017"
"59","58624","+16","-43001"
"59","58625","+24","-42977"
"59","58626","-3","-42980"
"59","58627","+1","-42979"
"59","58628","-15","-42994"
"59","58629","-8","-43002"
"59","58630","+20","-42982"
"59","58631","+27","-42955"
"59","58632","+23","-42932"
"59","58633","+20","-42912"
"59","58634","-1","-42913"
"59","58635","-14","-42927"
"59","58636","+34","-42893"
"59","58637","+14","-42879"
"59","58638","+3","-42876"
"59","58639","-18","-42894"
"59","58640","+6","-42888"
"59","58641","+10","-42878"
"59","58642","+9","-42869"
"59","58643","-18","-42887"
"59","58644","-27","-42914"
"59","58645","-42","-42956"
"59","58646","-41","-42997"
"59","58647","-37","-43034"
"59","58648","-12","-43046"
"59","58649","-22","-43068"
"59","58650","+15","-43053"
"59","58651","+12","-43041"
"59","58652","-19","-43060"
"59","58653","-18","-43078"
"59","58654","+17","-43061"
"59","58655","-15","-43076"
"59","58656","+18","-43058"
"59","58657","-4","-43062"
"59","58658","+20","-43042"
"59","58659","-12","-43054"
"59","58660","+17","-43037"
"59","58661","-34","-43071"
"59","58662","-23","-43094"
"59","58663","-8","-43102"
"59","58664","-27","-43129"
"59","58665","-4","-43133"
"59","58666","-8","-43141"
"59","58667","+20","-43121"
"59","58668","-10","-43131"
"59","58669","-8","-43139"
"59","58670","-19","-43158"
"59","58671","+8","-43150"
"59","58672","-4","-43154"
"59","58673","+11","-43143"
"59","58674","-1","-43144"
"59","58675","-11","-43155"
"59","58676","+9","-43146"
"59","58677","+1","-43145"
"59","58678","-4","-43149"
"59","58679","+15","-43134"
"59","58680","-6","-43140"
"59","58681","+3","-43137"
"59","58682","-10","-43147"
"59","58683","-10","-43157"
"59","58684","-4","-43161"
"59","58685","+5","-43156"
"59","58686","+28","-43128"
"59","58687","-2","-43130"
"59","58688","+15","-43115"
"59","58689","-21","-43136"
"59","58690","+19","-43117"
"59","58691","-1","-43118"
"59","58692","-6","-43124"
"59","58693","-8","-43132"
"59","58694","+13","-43119"
"59","58695","-44","-43163"
"59","58696","+3","-43160"
"59","58697","-9","-43169"
"59","58698","+3","-43166"
"59","58699","-24","-43190"
"59","58700","-19","-43209"
"59","58701","+17","-43192"
"59","58702","-3","-43195"
"59","58703","+7","-43188"
"59","58704","-16","-43204"
"59","58705","+11","-43193"
"59","58706","+17","-43176"
"59","58707","-27","-43203"
"59","58708","-15","-43218"
"59","58709","-2","-43220"
"59","58710","-11","-43231"
"59","58711","-18","-43249"
"59","58712","+9","-43240"
"59","58713","-6","-43246"
"59","58714","-17","-43263"
"59","58715","+2","-43261"
"59","58716","-16","-43277"
"59","58717","+13","-43264"
"59","58718","+16","-43248"
"59","58719","-9","-43257"
"59","58720","+1","-43256"
"59","58721","-13","-43269"
"59","58722","-5","-43274"
"59","58723","-11","-43285"
"59","58724","+4","-43281"
"59","58725","-2","-43283"
"59","58726","+8","-43275"
"59","58727","+3","-43272"
"59","58728","+25","-43247"
"59","58729","+15","-43232"
"59","58730","-20","-43252"
"59","58731","+7","-43245"
"59","58732","+2","-43243"
"59","58733","+5","-43238"
"59","58734","-3","-43241"
"59","58735","-13","-43254"
"59","58736","-17","-43271"
"59","58737","-5","-43276"
"59","58738","-6","-43282"
"59","58739","+4","-43278"
"59","58740","+20","-43258"
"59","58741","+22","-43236"
"59","58742","+8","-43228"
"59","58743","+18","-43210"
"59","58744","-7","-43217"
"59","58745","+4","-43213"
"59","58746","+13","-43200"
"59","58747","-1","-43201"
"59","58748","-6","-43207"
"59","58749","-14","-43221"
"59","58750","-4","-43225"
"59","58751","-5","-43230"
"59","58752","-25","-43255"
"59","58753","+21","-43234"
"59","58754","-5","-43239"
"59","58755","-20","-43259"
"59","58756","+15","-43244"
"59","58757","+20","-43224"
"59","58758","+1","-43223"
"59","58759","+1","-43222"
"59","58760","+3","-43219"
"59","58761","+5","-43214"
"59","58762","+3","-43211"
"59","58763","+75248","32037"
"60","58764","+5","32042"
"60","58765","-11","32031"
"60","58766","+17","32048"
"60","58767","+9","32057"
"60","58768","-4","32053"
"60","58769","-2","32051"
"60","58770","+11","32062"
"60","58771","-10","32052"
"60","58772","-16","32036"
"60","58773","+18","32054"
"60","58774","+18","32072"
"60","58775","-2","32070"
"60","58776","-2","32068"
"60","58777","+17","32085"
"60","58778","+13","32098"
"60","58779","+14","32112"
"60","58780","-11","32101"
"60","58781","+19","32120"
"60","58782","-14","32106"
"60","58783","+8","32114"
"60","58784","+10","32124"
"60","58785","-3","32121"
"60","58786","-12","32109"
"60","58787","+13","32122"
"60","58788","-3","32119"
"60","58789","+18","32137"
"60","58790","-20","32117"
"60","58791","+8","32125"
"60","58792","+3","32128"
"60","58793","+8","32136"
"60","58794","+13","32149"
"60","58795","+9","32158"
"60","58796","+14","32172"
"60","58797","-11","32161"
"60","58798","-6","32155"
"60","58799","+16","32171"
"60","58800","-12","32159"
"60","58801","+14","32173"
"60","58802","-8","32165"
"60","58803","+3","32168"
"60","58804","-18","32150"
"60","58805","-11","32139"
"60","58806","+6","32145"
"60","58807","-2","32143"
"60","58808","-14","32129"
"60","58809","-2","32127"
"60","58810","+17","32144"
"60","58811","-2","32142"
"60","58812","+6","32148"
"60","58813","-1","32147"
"60","58814","-13","32134"
"60","58815","+20","32154"
"60","58816","+9","32163"
"60","58817","+14","32177"
"60","58818","-15","32162"
"60","58819","-16","32146"
"60","58820","+18","32164"
"60","58821","-4","32160"
"60","58822","-8","32152"
"60","58823","+5","32157"
"60","58824","+19","32176"
"60","58825","-1","32175"
"60","58826","+19","32194"
"60","58827","+11","32205"
"60","58828","-3","32202"
"60","58829","+16","32218"
"60","58830","-12","32206"
"60","58831","-6","32200"
"60","58832","+3","32203"
"60","58833","-7","32196"
"60","58834","-1","32195"
"60","58835","+4","32199"
"60","58836","-15","32184"
"60","58837","-5","32179"
"60","58838","+13","32192"
"60","58839","+9","32201"
"60","58840","+11","32212"
"60","58841","+2","32214"
"60","58842","+17","32231"
"60","58843","+12","32243"
"60","58844","-7","32236"
"60","58845","-16","32220"
"60","58846","+13","32233"
"60","58847","-11","32222"
"60","58848","-14","32208"
"60","58849","+22","32230"
"60","58850","+16","32246"
"60","58851","-8","32238"
"60","58852","+16","32254"
"60","58853","+8","32262"
"60","58854","-10","32252"
"60","58855","+8","32260"
"60","58856","-19","32241"
"60","58857","+17","32258"
"60","58858","-9","32249"
"60","58859","+8","32257"
"60","58860","-2","32255"
"60","58861","+18","32273"
"60","58862","+9","32282"
"60","58863","+1","32283"
"60","58864","+10","32293"
"60","58865","-14","32279"
"60","58866","+6","32285"
"60","58867","+2","32287"
"60","58868","+2","32289"
"60","58869","-15","32274"
"60","58870","-15","32259"
"60","58871","-6","32253"
"60","58872","+11","32264"
"60","58873","+16","32280"
"60","58874","-8","32272"
"60","58875","+14","32286"
"60","58876","-18","32268"
"60","58877","-12","32256"
"60","58878","+14","32270"
"60","58879","+7","32277"
"60","58880","-1","32276"
"60","58881","-13","32263"
"60","58882","-18","32245"
"60","58883","-13","32232"
"60","58884","+5","32237"
"60","58885","-3","32234"
"60","58886","-18","32216"
"60","58887","+7","32223"
"60","58888","-2","32221"
"60","58889","-2","32219"
"60","58890","+6","32225"
"60","58891","-12","32213"
"60","58892","+15","32228"
"60","58893","+1","32229"
"60","58894","+18","32247"
"60","58895","-8","32239"
"60","58896","+22","32261"
"60","58897","+6","32267"
"60","58898","-1","32266"
"60","58899","+9","32275"
"60","58900","+9","32284"
"60","58901","+17","32301"
"60","58902","+18","32319"
"60","58903","+9","32328"
"60","58904","+13","32341"
"60","58905","-8","32333"
"60","58906","-17","32316"
"60","58907","+16","32332"
"60","58908","+16","32348"
"60","58909","+12","32360"
"60","58910","-11","32349"
"60","58911","-6","32343"
"60","58912","-9","32334"
"60","58913","+13","32347"
"60","58914","+11","32358"
"60","58915","-8","32350"
"60","58916","-12","32338"
"60","58917","+8","32346"
"60","58918","-10","32336"
"60","58919","+17","32353"
"60","58920","-13","32340"
"60","58921","-17","32323"
"60","58922","+7","32330"
"60","58923","-10","32320"
"60","58924","-3","32317"
"60","58925","+4","32321"
"60","58926","+1","32322"
"60","58927","-11","32311"
"60","58928","+3","32314"
"60","58929","-6","32308"
"60","58930","+19","32327"
"60","58931","+4","32331"
"60","58932","+13","32344"
"60","58933","+1","32345"
"60","58934","+11","32356"
"60","58935","+6","32362"
"60","58936","-3","32359"
"60","58937","+16","32375"
"60","58938","+8","32383"
"60","58939","+1","32384"
"60","58940","+17","32401"
"60","58941","-10","32391"
"60","58942","+18","32409"
"60","58943","-3","32406"
"60","58944","-7","32399"
"60","58945","+20","32419"
"60","58946","+4","32423"
"60","58947","+1","32424"
"60","58948","-8","32416"
"60","58949","+1","32417"
"60","58950","-2","32415"
"60","58951","+12","32427"
"60","58952","-1","32426"
"60","58953","+8","32434"
"60","58954","+8","32442"
"60","58955","+18","32460"
"60","58956","-10","32450"
"60","58957","+6","32456"
"60","58958","-16","32440"
"60","58959","+1","32441"
"60","58960","-3","32438"
"60","58961","+10","32448"
"60","58962","-11","32437"
"60","58963","-1","32436"
"60","58964","-5","32431"
"60","58965","+15","32446"
"60","58966","-11","32435"
"60","58967","-10","32425"
"60","58968","+18","32443"
"60","58969","+4","32447"
"60","58970","+8","32455"
